Transaction Amount,Transaction Country,Transaction Currency,Transaction Time,Transaction Day,Card Issuer,Card Type,Online Purchase,First Purchase,Customer Age,Account Age,Fraudulent
7592,Other,GBP,1,Weekend,Discover,Debit,0,1,45,10,1
5713,US,AUD,0,Weekday,Amex,Credit,1,1,22,8,1
1016,US,CAD,8,Weekend,MasterCard,Debit,0,0,67,5,0
8850,AU,AUD,23,Weekend,Visa,Debit,1,1,57,7,1
7651,Other,USD,0,Weekend,MasterCard,Credit,1,1,18,7,1
2507,AU,AUD,11,Weekend,MasterCard,Credit,0,0,26,0,0
1955,CA,USD,14,Weekend,Visa,Debit,1,0,32,1,0
8509,UK,AUD,23,Weekend,Discover,Credit,1,1,64,10,1
3584,Other,USD,9,Weekday,Amex,Credit,1,0,37,12,0
9257,Other,USD,1,Weekend,Amex,Debit,1,1,32,7,1
7357,US,AUD,1,Weekend,Visa,Credit,1,1,58,8,1
2817,CA,AUD,16,Weekend,MasterCard,Debit,0,0,30,5,0
5168,Other,USD,0,Weekend,MasterCard,Credit,1,1,20,12,1
7557,Other,AUD,1,Weekend,Amex,Credit,0,1,61,10,1
2705,US,CAD,17,Weekend,Visa,Debit,0,0,60,10,0
5200,Other,AUD,0,Weekend,MasterCard,Debit,0,1,31,6,1
3344,CA,USD,8,Weekday,MasterCard,Credit,1,0,65,10,0
4764,Other,AUD,17,Weekend,Amex,Credit,1,0,27,3,0
4048,Other,AUD,8,Weekday,Amex,Credit,1,0,55,10,0
9773,UK,AUD,0,Weekend,Visa,Debit,1,1,24,9,1
263,AU,USD,9,Weekend,Discover,Debit,1,0,50,2,0
8328,AU,CAD,1,Weekend,MasterCard,Debit,1,1,70,0,1
3193,UK,GBP,9,Weekend,MasterCard,Credit,1,0,60,6,0
3670,UK,GBP,17,Weekday,Visa,Credit,1,0,59,6,0
5895,US,AUD,23,Weekday,Discover,Credit,1,1,69,0,1
3228,US,GBP,19,Weekday,Discover,Debit,1,0,52,3,0
256,UK,AUD,8,Weekday,Visa,Debit,1,0,34,11,0
9450,AU,GBP,1,Weekday,Visa,Credit,1,1,32,11,1
2187,US,AUD,11,Weekday,Discover,Debit,1,0,41,0,0
144,AU,CAD,13,Weekend,MasterCard,Debit,0,0,24,9,0
6924,US,AUD,23,Weekday,Discover,Credit,1,1,47,3,1
3252,Other,AUD,14,Weekday,MasterCard,Debit,1,0,61,7,0
2724,CA,GBP,10,Weekday,MasterCard,Credit,1,0,62,5,0
7816,CA,CAD,1,Weekday,Amex,Debit,1,1,22,8,1
7636,UK,CAD,0,Weekend,Amex,Credit,1,1,58,7,1
5548,AU,GBP,0,Weekend,Discover,Debit,1,1,57,6,1
2061,CA,AUD,17,Weekday,Discover,Credit,0,0,48,7,0
7347,CA,AUD,1,Weekend,Amex,Debit,1,1,45,5,1
9364,CA,CAD,1,Weekend,Discover,Credit,1,1,24,7,1
3299,CA,GBP,10,Weekend,Amex,Credit,1,0,54,1,0
2060,Other,GBP,19,Weekday,Amex,Debit,1,0,52,9,0
8705,Other,GBP,23,Weekday,Visa,Debit,1,1,70,6,1
3589,Other,GBP,10,Weekday,Visa,Debit,1,0,48,0,0
8405,CA,AUD,1,Weekend,Amex,Credit,1,1,41,6,1
9375,Other,AUD,0,Weekday,Discover,Credit,1,1,59,11,1
7297,CA,GBP,1,Weekend,Visa,Debit,1,1,23,9,1
610,CA,GBP,10,Weekend,Discover,Credit,1,0,59,3,0
2541,US,AUD,10,Weekday,Visa,Credit,1,0,53,2,0
1231,CA,GBP,11,Weekend,Amex,Debit,0,0,36,12,0
1158,UK,AUD,19,Weekend,MasterCard,Debit,1,0,67,10,0
5432,Other,USD,23,Weekday,Discover,Debit,1,1,56,7,1
9602,CA,CAD,0,Weekday,Amex,Credit,1,1,40,1,1
2502,CA,GBP,17,Weekday,MasterCard,Credit,1,0,64,5,0
5799,US,CAD,0,Weekday,Amex,Credit,1,1,59,12,1
7331,Other,AUD,1,Weekend,Amex,Credit,1,1,39,0,1
3103,Other,AUD,10,Weekend,Discover,Debit,0,0,24,7,0
7810,AU,CAD,23,Weekday,Visa,Debit,1,1,59,10,1
7440,AU,GBP,0,Weekend,Amex,Credit,1,1,43,11,1
9574,US,CAD,0,Weekend,Amex,Credit,1,1,46,6,1
6668,US,AUD,1,Weekend,Visa,Debit,1,1,52,12,1
9754,Other,AUD,1,Weekend,Amex,Debit,1,1,25,3,1
7124,Other,AUD,0,Weekday,Amex,Credit,1,1,70,5,1
3462,UK,GBP,17,Weekday,MasterCard,Debit,1,0,47,4,0
497,US,AUD,14,Weekend,Visa,Credit,0,0,56,9,0
2278,AU,GBP,15,Weekday,Discover,Debit,1,0,42,1,0
9302,Other,AUD,23,Weekend,MasterCard,Debit,1,1,42,1,1
705,AU,CAD,9,Weekend,Discover,Debit,1,0,60,2,0
4481,UK,GBP,9,Weekday,Discover,Debit,0,0,59,9,0
7318,AU,USD,23,Weekend,Visa,Credit,1,1,68,7,1
3298,UK,CAD,11,Weekend,Discover,Debit,1,0,49,2,0
8577,Other,GBP,1,Weekend,MasterCard,Debit,1,1,49,4,1
4680,Other,USD,18,Weekday,Amex,Credit,1,0,20,9,0
9095,AU,CAD,1,Weekday,Amex,Credit,1,1,22,0,1
9109,AU,USD,23,Weekend,Amex,Debit,1,1,47,12,1
7798,AU,CAD,0,Weekday,Visa,Credit,1,1,56,4,1
3873,Other,USD,11,Weekend,Amex,Credit,1,0,51,6,0
4880,UK,USD,14,Weekend,Amex,Credit,0,0,18,2,0
8216,AU,GBP,23,Weekend,MasterCard,Credit,1,1,52,1,1
7898,CA,GBP,23,Weekday,Amex,Credit,1,1,22,12,1
8917,AU,CAD,23,Weekday,Amex,Credit,1,1,19,8,1
8867,AU,CAD,1,Weekend,MasterCard,Credit,1,1,68,3,1
6600,Other,AUD,0,Weekend,Amex,Credit,0,1,49,11,1
2930,US,CAD,14,Weekday,MasterCard,Debit,1,0,64,9,0
117,US,CAD,14,Weekday,Amex,Credit,0,0,55,8,0
2291,Other,CAD,9,Weekday,Amex,Credit,0,0,61,12,0
6549,Other,CAD,0,Weekday,Visa,Credit,1,1,61,2,1
7330,US,CAD,23,Weekend,Amex,Debit,1,1,25,1,1
4996,CA,AUD,11,Weekend,MasterCard,Debit,1,0,21,5,0
6422,Other,CAD,0,Weekend,Visa,Credit,1,1,32,3,1
2146,AU,USD,17,Weekday,Visa,Debit,1,0,30,5,0
5793,UK,USD,1,Weekend,MasterCard,Credit,1,1,35,11,1
6879,AU,GBP,0,Weekend,Discover,Credit,1,1,26,2,1
3202,UK,GBP,9,Weekday,Discover,Debit,0,0,27,9,0
9581,US,USD,23,Weekend,Discover,Credit,1,1,46,2,1
4027,Other,USD,13,Weekday,Discover,Credit,1,0,36,3,0
2648,AU,GBP,18,Weekend,Visa,Credit,0,0,44,11,0
4777,AU,CAD,11,Weekend,Discover,Debit,1,0,50,12,0
2449,UK,GBP,12,Weekend,Amex,Credit,0,0,67,2,0
4272,UK,USD,8,Weekday,Discover,Debit,0,0,22,4,0
4194,US,USD,13,Weekend,Amex,Debit,0,0,68,9,0
6159,AU,USD,23,Weekend,Amex,Credit,1,1,35,10,1
4552,CA,AUD,12,Weekday,Visa,Debit,1,0,25,5,0
8805,Other,CAD,0,Weekday,Visa,Credit,0,1,54,6,1
7683,US,USD,23,Weekend,Discover,Credit,1,1,67,8,1
8564,CA,AUD,1,Weekday,Discover,Credit,1,1,30,10,1
1849,AU,GBP,17,Weekday,MasterCard,Credit,1,0,60,8,0
7690,Other,GBP,0,Weekend,MasterCard,Credit,1,1,43,8,1
1679,US,AUD,15,Weekend,MasterCard,Credit,0,0,40,8,0
710,CA,USD,11,Weekday,Discover,Debit,1,0,62,2,0
9029,Other,AUD,23,Weekend,Amex,Credit,1,1,20,0,1
1036,AU,USD,18,Weekday,MasterCard,Credit,0,0,54,4,0
8525,Other,USD,0,Weekday,Amex,Credit,1,1,40,10,1
9409,Other,AUD,23,Weekend,Amex,Credit,1,1,45,1,1
620,UK,USD,10,Weekend,Amex,Credit,0,0,25,11,0
6183,Other,AUD,23,Weekend,Visa,Credit,0,1,67,9,1
5667,US,USD,0,Weekday,Amex,Credit,1,1,68,8,1
9194,US,USD,0,Weekend,Amex,Debit,1,1,56,11,1
197,UK,GBP,11,Weekday,Visa,Credit,0,0,43,4,0
170,UK,CAD,19,Weekday,Discover,Debit,1,0,54,11,0
7216,Other,CAD,1,Weekday,Visa,Debit,0,1,68,0,1
7487,Other,AUD,23,Weekend,Amex,Debit,1,1,38,11,1
8960,CA,AUD,0,Weekend,Discover,Debit,1,1,57,2,1
5372,Other,AUD,0,Weekday,Amex,Debit,0,1,44,12,1
5302,AU,GBP,23,Weekend,Visa,Debit,1,1,69,12,1
7267,Other,GBP,0,Weekday,Amex,Debit,1,1,57,4,1
7905,Other,CAD,1,Weekend,Amex,Debit,1,1,44,7,1
7361,Other,CAD,0,Weekend,MasterCard,Debit,1,1,52,11,1
1928,AU,AUD,16,Weekday,MasterCard,Credit,1,0,57,10,0
5793,UK,USD,0,Weekday,MasterCard,Credit,1,1,22,6,1
3418,CA,CAD,19,Weekend,Visa,Debit,1,0,40,10,0
162,US,GBP,16,Weekday,Amex,Debit,1,0,31,3,0
9067,AU,CAD,1,Weekday,Visa,Credit,1,1,60,6,1
7897,CA,CAD,23,Weekend,Amex,Credit,0,1,23,11,1
170,UK,USD,11,Weekend,MasterCard,Credit,1,0,34,1,0
2632,US,CAD,9,Weekend,MasterCard,Credit,0,0,69,12,0
9191,Other,GBP,1,Weekday,Amex,Credit,0,1,32,10,1
1238,Other,AUD,9,Weekend,Amex,Credit,1,0,37,4,0
2975,US,USD,12,Weekend,MasterCard,Debit,0,0,46,3,0
6441,Other,GBP,1,Weekend,MasterCard,Credit,0,1,40,9,1
4604,AU,CAD,8,Weekend,Visa,Debit,1,0,54,3,0
3934,AU,CAD,18,Weekend,Visa,Credit,0,0,68,12,0
4328,AU,AUD,11,Weekday,MasterCard,Debit,1,0,56,1,0
8675,AU,AUD,23,Weekend,MasterCard,Debit,1,1,21,7,1
1386,Other,USD,19,Weekend,Visa,Credit,0,0,62,0,0
9433,US,CAD,0,Weekend,Discover,Credit,1,1,66,0,1
6836,AU,USD,23,Weekday,Amex,Credit,1,1,55,6,1
5804,US,USD,0,Weekend,Discover,Credit,1,1,23,2,1
3351,US,AUD,18,Weekday,Visa,Debit,1,0,51,8,0
3230,CA,USD,16,Weekday,MasterCard,Credit,1,0,60,0,0
9555,AU,CAD,23,Weekday,Amex,Credit,0,1,47,9,1
4405,AU,CAD,17,Weekend,Amex,Debit,1,0,49,9,0
5634,UK,USD,0,Weekend,Amex,Credit,1,1,45,0,1
9497,Other,GBP,0,Weekday,Amex,Credit,0,1,44,12,1
7802,Other,USD,0,Weekday,Discover,Credit,1,1,38,7,1
6519,AU,CAD,0,Weekend,Discover,Credit,1,1,37,4,1
8675,UK,GBP,1,Weekend,MasterCard,Debit,1,1,47,10,1
591,US,AUD,11,Weekend,Amex,Credit,1,0,59,10,0
1574,UK,GBP,14,Weekday,Visa,Debit,0,0,27,8,0
7917,UK,CAD,23,Weekday,Amex,Credit,1,1,43,4,1
5977,UK,GBP,1,Weekend,Visa,Debit,1,1,58,12,1
7527,CA,GBP,23,Weekday,Amex,Credit,1,1,38,4,1
2556,CA,CAD,17,Weekday,Amex,Debit,1,0,55,7,0
4016,CA,AUD,9,Weekend,Amex,Credit,1,0,34,10,0
6779,US,USD,23,Weekend,Amex,Credit,1,1,48,12,1
8254,Other,GBP,0,Weekend,Amex,Credit,1,1,67,8,1
6672,AU,AUD,0,Weekday,Amex,Credit,1,1,46,1,1
1441,US,USD,11,Weekend,Visa,Debit,0,0,43,7,0
4992,US,USD,16,Weekday,Discover,Debit,0,0,29,1,0
7766,AU,CAD,23,Weekday,Discover,Debit,1,1,18,8,1
3740,US,CAD,11,Weekend,MasterCard,Debit,0,0,70,3,0
7964,Other,GBP,1,Weekday,MasterCard,Debit,1,1,19,1,1
2645,Other,GBP,16,Weekday,Amex,Debit,1,0,61,4,0
4783,CA,AUD,11,Weekday,Visa,Credit,1,0,39,11,0
1513,AU,USD,9,Weekend,MasterCard,Debit,0,0,68,0,0
5980,Other,AUD,1,Weekend,MasterCard,Credit,1,1,68,3,1
9307,CA,AUD,0,Weekend,Discover,Credit,1,1,48,9,1
6425,Other,CAD,1,Weekend,Amex,Credit,0,1,28,12,1
2471,US,CAD,14,Weekday,Visa,Debit,0,0,59,7,0
5589,UK,USD,1,Weekday,Visa,Debit,1,1,23,12,1
6776,Other,AUD,1,Weekend,Discover,Debit,1,1,70,0,1
4601,Other,USD,16,Weekday,Amex,Credit,0,0,21,10,0
4392,CA,CAD,9,Weekend,MasterCard,Debit,0,0,53,12,0
152,UK,CAD,13,Weekday,Visa,Credit,1,0,49,10,0
8407,Other,USD,23,Weekday,Discover,Credit,1,1,70,8,1
7080,UK,CAD,1,Weekend,Discover,Credit,1,1,22,7,1
175,UK,AUD,19,Weekend,MasterCard,Credit,0,0,25,2,0
1008,UK,CAD,10,Weekend,Visa,Credit,1,0,22,4,0
9497,AU,USD,1,Weekend,Amex,Credit,1,1,30,8,1
6613,Other,GBP,23,Weekend,Amex,Debit,1,1,37,1,1
4161,CA,USD,17,Weekday,MasterCard,Credit,0,0,35,0,0
2525,US,AUD,8,Weekend,Visa,Credit,1,0,42,6,0
8127,UK,GBP,23,Weekday,Visa,Credit,1,1,18,5,1
1165,US,USD,18,Weekend,Visa,Credit,1,0,68,1,0
3971,US,USD,12,Weekday,Visa,Debit,0,0,38,2,0
2109,US,USD,9,Weekday,Visa,Debit,1,0,22,0,0
2142,UK,AUD,17,Weekday,MasterCard,Debit,0,0,47,3,0
4469,UK,USD,10,Weekday,Discover,Credit,1,0,50,6,0
1416,AU,GBP,19,Weekend,Discover,Debit,1,0,44,1,0
3843,CA,GBP,12,Weekend,Amex,Debit,1,0,64,0,0
3457,AU,GBP,14,Weekend,Visa,Credit,0,0,48,1,0
6232,Other,USD,1,Weekend,Amex,Debit,1,1,33,3,1
6327,UK,CAD,0,Weekday,Amex,Credit,1,1,22,10,1
3356,UK,GBP,10,Weekday,Amex,Debit,0,0,50,10,0
9654,Other,GBP,1,Weekday,Amex,Credit,0,1,32,10,1
3288,CA,GBP,16,Weekday,Visa,Credit,1,0,54,6,0
6060,AU,CAD,23,Weekday,Visa,Credit,1,1,56,4,1
8644,AU,USD,1,Weekend,Visa,Credit,1,1,31,4,1
507,CA,CAD,8,Weekday,Amex,Credit,1,0,19,6,0
9235,US,USD,1,Weekend,Discover,Credit,1,1,43,11,1
9812,US,GBP,1,Weekday,Amex,Credit,1,1,46,7,1
3135,UK,USD,8,Weekend,Amex,Debit,1,0,22,7,0
8634,Other,GBP,1,Weekend,Amex,Debit,1,1,60,0,1
7496,US,AUD,1,Weekday,Discover,Credit,1,1,56,8,1
1201,Other,USD,12,Weekday,Discover,Debit,1,0,51,5,0
2419,US,AUD,11,Weekend,Visa,Credit,0,0,51,6,0
4652,UK,CAD,11,Weekday,Amex,Debit,1,0,70,2,0
3660,US,USD,10,Weekend,Discover,Credit,0,0,36,12,0
2612,US,CAD,17,Weekday,MasterCard,Debit,1,0,35,5,0
8822,AU,USD,0,Weekday,Amex,Credit,1,1,55,6,1
8519,Other,CAD,23,Weekend,Discover,Credit,0,1,49,10,1
5868,Other,CAD,23,Weekday,Discover,Debit,1,1,37,9,1
4147,AU,AUD,19,Weekend,MasterCard,Credit,0,0,43,12,0
2277,UK,USD,14,Weekday,Visa,Debit,1,0,52,4,0
1044,AU,USD,16,Weekday,Amex,Debit,0,0,55,5,0
9662,US,CAD,0,Weekend,Amex,Debit,1,1,25,12,1
5246,Other,USD,0,Weekend,Amex,Debit,1,1,32,7,1
7030,US,CAD,23,Weekday,Amex,Debit,1,1,31,7,1
6460,US,GBP,1,Weekend,Visa,Debit,1,1,44,2,1
2125,AU,USD,14,Weekend,Amex,Credit,1,0,23,0,0
577,Other,AUD,16,Weekend,Amex,Debit,0,0,18,10,0
6489,US,GBP,1,Weekend,Visa,Credit,1,1,21,2,1
159,Other,USD,18,Weekend,Visa,Credit,1,0,20,1,0
9717,Other,CAD,1,Weekday,Amex,Credit,1,1,68,0,1
361,CA,USD,17,Weekday,MasterCard,Credit,0,0,33,12,0
6736,CA,AUD,23,Weekend,Amex,Debit,1,1,60,6,1
6788,CA,GBP,0,Weekday,Amex,Debit,1,1,58,1,1
9182,Other,CAD,0,Weekday,Amex,Credit,1,1,27,0,1
7910,US,USD,1,Weekend,MasterCard,Debit,1,1,40,11,1
4935,US,GBP,19,Weekend,Visa,Debit,0,0,31,12,0
7548,Other,AUD,23,Weekend,Visa,Credit,1,1,68,8,1
4216,US,GBP,14,Weekend,Amex,Credit,0,0,42,10,0
6691,Other,USD,1,Weekend,Visa,Debit,1,1,65,8,1
8449,CA,GBP,0,Weekend,Discover,Credit,1,1,23,2,1
1009,CA,AUD,16,Weekday,Discover,Debit,1,0,44,1,0
2398,US,USD,18,Weekday,Amex,Credit,0,0,66,8,0
8992,AU,CAD,1,Weekend,MasterCard,Debit,1,1,35,12,1
6493,US,CAD,23,Weekend,Amex,Debit,1,1,56,10,1
7221,UK,USD,23,Weekday,MasterCard,Credit,1,1,22,11,1
8413,US,CAD,1,Weekend,Visa,Credit,1,1,23,2,1
9339,Other,USD,1,Weekend,Visa,Credit,1,1,50,1,1
1275,CA,USD,17,Weekday,Discover,Debit,0,0,29,11,0
9732,Other,USD,0,Weekday,MasterCard,Credit,1,1,36,9,1
5208,UK,GBP,0,Weekend,MasterCard,Debit,1,1,70,6,1
9965,Other,GBP,0,Weekday,MasterCard,Credit,0,1,54,10,1
4560,US,GBP,18,Weekend,Visa,Credit,0,0,45,9,0
8440,Other,GBP,1,Weekday,Discover,Debit,1,1,65,5,1
3859,AU,GBP,10,Weekend,Discover,Credit,0,0,50,5,0
4678,AU,AUD,10,Weekend,Visa,Credit,1,0,47,8,0
8431,Other,GBP,1,Weekday,Amex,Credit,1,1,42,12,1
1703,AU,GBP,16,Weekday,Visa,Credit,1,0,65,1,0
1172,US,CAD,13,Weekday,Amex,Credit,1,0,40,8,0
3631,Other,GBP,17,Weekend,MasterCard,Debit,0,0,31,9,0
594,UK,USD,17,Weekend,Visa,Credit,0,0,22,7,0
6285,Other,CAD,1,Weekday,Discover,Debit,1,1,32,11,1
9935,CA,GBP,23,Weekend,Amex,Debit,0,1,67,9,1
6240,AU,GBP,23,Weekend,Amex,Credit,1,1,43,11,1
4734,AU,USD,8,Weekend,Discover,Debit,1,0,18,8,0
8487,Other,USD,1,Weekday,Visa,Credit,1,1,63,6,1
7727,US,GBP,0,Weekend,Amex,Debit,1,1,58,7,1
9735,US,AUD,23,Weekend,Discover,Credit,1,1,47,3,1
2645,US,AUD,17,Weekday,Discover,Debit,1,0,54,4,0
4940,CA,GBP,19,Weekday,Discover,Credit,1,0,40,12,0
9502,CA,CAD,0,Weekend,MasterCard,Credit,1,1,53,5,1
5196,US,CAD,23,Weekday,Amex,Credit,1,1,59,12,1
3758,Other,USD,11,Weekday,Visa,Credit,1,0,56,6,0
2881,US,GBP,13,Weekday,MasterCard,Debit,1,0,70,11,0
9947,UK,CAD,23,Weekend,MasterCard,Credit,1,1,45,11,1
9304,AU,AUD,23,Weekday,Discover,Debit,1,1,62,12,1
9483,AU,CAD,23,Weekend,Discover,Debit,1,1,55,9,1
1097,CA,CAD,15,Weekend,Visa,Debit,0,0,26,12,0
4395,US,CAD,16,Weekday,Amex,Debit,1,0,26,1,0
3718,UK,USD,13,Weekday,Amex,Credit,1,0,54,2,0
4433,UK,GBP,10,Weekday,MasterCard,Credit,0,0,37,8,0
6456,CA,CAD,1,Weekday,Visa,Credit,1,1,44,11,1
1962,CA,AUD,11,Weekday,Discover,Credit,0,0,19,3,0
5228,UK,CAD,1,Weekend,Discover,Credit,0,1,45,12,1
234,Other,USD,8,Weekend,Discover,Credit,0,0,28,0,0
3648,AU,CAD,10,Weekday,Visa,Credit,1,0,69,10,0
1548,US,GBP,14,Weekday,Amex,Credit,1,0,42,3,0
6979,Other,GBP,23,Weekday,Amex,Credit,1,1,65,6,1
2965,US,USD,14,Weekday,Amex,Debit,0,0,36,12,0
1289,Other,GBP,13,Weekend,Amex,Debit,1,0,68,11,0
2709,AU,GBP,11,Weekday,MasterCard,Credit,1,0,39,3,0
9482,Other,GBP,0,Weekend,Amex,Credit,1,1,36,4,1
9489,UK,USD,0,Weekend,Visa,Credit,1,1,50,12,1
7414,Other,GBP,1,Weekend,Visa,Credit,1,1,46,8,1
1280,Other,USD,18,Weekday,Visa,Credit,0,0,25,5,0
8305,Other,AUD,23,Weekend,Amex,Debit,1,1,56,9,1
5977,Other,AUD,23,Weekend,Amex,Credit,1,1,40,11,1
8367,US,GBP,0,Weekend,Amex,Credit,1,1,35,9,1
5606,US,CAD,23,Weekday,Discover,Credit,1,1,25,8,1
6759,Other,AUD,0,Weekend,Discover,Debit,0,1,31,1,1
5500,UK,CAD,23,Weekday,Amex,Credit,1,1,43,4,1
4670,UK,AUD,16,Weekday,Visa,Debit,1,0,41,1,0
5836,UK,CAD,23,Weekend,MasterCard,Debit,1,1,65,5,1
6362,Other,USD,23,Weekend,Visa,Credit,1,1,37,2,1
3973,Other,GBP,14,Weekday,Discover,Credit,0,0,64,10,0
906,UK,USD,9,Weekend,Discover,Credit,1,0,30,11,0
7017,Other,GBP,1,Weekday,Discover,Debit,1,1,46,9,1
3412,AU,CAD,13,Weekend,Visa,Debit,1,0,46,1,0
307,CA,USD,13,Weekday,MasterCard,Credit,1,0,54,9,0
2563,AU,CAD,19,Weekday,Amex,Debit,1,0,40,6,0
4670,CA,AUD,18,Weekend,Discover,Debit,0,0,47,5,0
8908,AU,GBP,23,Weekday,MasterCard,Credit,1,1,67,9,1
3077,CA,AUD,9,Weekday,MasterCard,Credit,0,0,23,6,0
8028,CA,AUD,23,Weekday,Amex,Credit,1,1,35,10,1
7512,US,CAD,23,Weekend,Amex,Debit,1,1,23,6,1
8012,US,GBP,0,Weekday,Discover,Credit,1,1,44,12,1
2332,US,USD,10,Weekend,Amex,Debit,0,0,38,11,0
2340,Other,AUD,8,Weekday,Discover,Credit,1,0,47,4,0
4142,Other,CAD,16,Weekday,Discover,Debit,1,0,46,8,0
7062,Other,AUD,1,Weekend,MasterCard,Debit,0,1,31,6,1
5612,CA,GBP,0,Weekday,Visa,Credit,1,1,18,11,1
7797,Other,AUD,0,Weekend,Amex,Credit,1,1,67,2,1
6349,CA,AUD,1,Weekday,Discover,Credit,1,1,70,2,1
2774,AU,CAD,13,Weekday,MasterCard,Credit,1,0,46,10,0
2123,US,AUD,12,Weekday,MasterCard,Debit,0,0,66,5,0
8713,Other,USD,1,Weekend,Amex,Debit,0,1,69,8,1
9534,AU,CAD,23,Weekend,MasterCard,Credit,1,1,27,5,1
711,Other,AUD,10,Weekend,Amex,Credit,0,0,18,1,0
6705,US,CAD,0,Weekend,Discover,Credit,1,1,63,1,1
7642,Other,AUD,0,Weekday,MasterCard,Debit,1,1,56,11,1
6202,Other,AUD,0,Weekend,Discover,Debit,1,1,52,10,1
990,US,GBP,19,Weekend,Discover,Credit,1,0,33,4,0
1420,CA,CAD,14,Weekday,Visa,Debit,1,0,37,7,0
9631,US,GBP,0,Weekend,Visa,Credit,1,1,21,2,1
8396,AU,GBP,1,Weekday,Visa,Credit,1,1,42,8,1
7273,Other,AUD,0,Weekday,Discover,Credit,1,1,63,0,1
630,AU,GBP,14,Weekday,Discover,Credit,1,0,39,6,0
2454,US,CAD,11,Weekday,Amex,Credit,1,0,34,1,0
9601,Other,USD,23,Weekday,Discover,Credit,1,1,69,4,1
1112,Other,CAD,15,Weekday,MasterCard,Debit,1,0,48,3,0
2534,CA,GBP,15,Weekday,MasterCard,Credit,1,0,59,2,0
406,CA,GBP,17,Weekday,Visa,Debit,1,0,29,7,0
1835,AU,CAD,17,Weekend,Amex,Debit,0,0,27,2,0
4275,AU,GBP,14,Weekday,MasterCard,Credit,1,0,26,8,0
2802,CA,CAD,11,Weekend,Discover,Debit,0,0,70,8,0
7163,Other,GBP,1,Weekend,Amex,Debit,1,1,37,1,1
2253,CA,USD,12,Weekend,Discover,Debit,0,0,48,12,0
2587,AU,AUD,11,Weekend,MasterCard,Credit,1,0,33,2,0
1369,US,GBP,14,Weekend,MasterCard,Debit,1,0,23,2,0
6783,Other,CAD,1,Weekend,Visa,Credit,1,1,32,3,1
5707,UK,AUD,0,Weekday,Discover,Debit,1,1,34,2,1
6427,Other,USD,0,Weekday,Visa,Debit,1,1,60,12,1
3106,US,CAD,16,Weekday,Discover,Debit,1,0,29,7,0
5643,Other,AUD,23,Weekend,MasterCard,Debit,1,1,22,3,1
2485,UK,CAD,15,Weekday,Discover,Credit,0,0,29,8,0
6571,Other,AUD,0,Weekend,Discover,Credit,1,1,34,3,1
3981,UK,USD,17,Weekend,MasterCard,Debit,1,0,62,0,0
2783,UK,USD,9,Weekend,Amex,Debit,0,0,29,7,0
514,AU,AUD,18,Weekend,Amex,Credit,1,0,54,12,0
2654,CA,USD,17,Weekday,Discover,Credit,1,0,29,2,0
5887,CA,AUD,23,Weekend,Amex,Debit,1,1,41,7,1
1073,US,CAD,14,Weekday,Amex,Credit,0,0,20,1,0
975,AU,GBP,9,Weekend,Discover,Debit,0,0,37,12,0
1490,US,GBP,13,Weekday,Discover,Credit,0,0,35,8,0
5161,Other,CAD,23,Weekday,Visa,Debit,0,1,67,11,1
4472,UK,AUD,13,Weekday,Visa,Debit,1,0,24,1,0
8239,AU,USD,23,Weekday,Amex,Credit,1,1,63,7,1
6754,AU,AUD,1,Weekday,Discover,Credit,1,1,26,9,1
1937,AU,GBP,17,Weekday,Visa,Debit,0,0,27,7,0
6204,Other,AUD,23,Weekend,MasterCard,Credit,1,1,33,8,1
2036,UK,CAD,12,Weekday,Discover,Credit,1,0,35,7,0
6052,AU,CAD,23,Weekday,MasterCard,Credit,1,1,48,2,1
1592,AU,AUD,17,Weekday,MasterCard,Debit,1,0,54,7,0
9148,Other,CAD,23,Weekday,Amex,Credit,1,1,36,1,1
9963,CA,AUD,1,Weekend,Visa,Credit,1,1,62,1,1
1520,CA,AUD,9,Weekday,MasterCard,Debit,1,0,40,11,0
259,US,AUD,14,Weekend,MasterCard,Credit,1,0,21,7,0
6176,Other,CAD,0,Weekend,Amex,Credit,1,1,44,5,1
9647,Other,USD,1,Weekday,Amex,Credit,1,1,69,11,1
7787,Other,GBP,0,Weekend,Discover,Credit,1,1,51,5,1
8575,Other,GBP,23,Weekend,Discover,Credit,1,1,42,12,1
488,Other,USD,17,Weekday,Visa,Credit,0,0,51,7,0
3072,Other,CAD,16,Weekday,Visa,Credit,1,0,21,12,0
2248,CA,AUD,19,Weekend,Visa,Debit,1,0,57,1,0
2225,US,GBP,14,Weekday,Amex,Credit,1,0,38,7,0
2214,AU,AUD,16,Weekday,Amex,Debit,0,0,61,0,0
5581,AU,CAD,23,Weekday,Amex,Debit,1,1,37,5,1
6415,Other,CAD,0,Weekend,Visa,Debit,0,1,27,0,1
3317,US,GBP,16,Weekday,Visa,Credit,0,0,70,9,0
4419,AU,USD,8,Weekday,Visa,Credit,0,0,69,7,0
6651,Other,GBP,0,Weekday,Amex,Credit,1,1,49,12,1
2442,Other,GBP,11,Weekend,Discover,Debit,1,0,41,11,0
5970,Other,AUD,1,Weekend,Amex,Debit,1,1,62,5,1
3439,CA,AUD,9,Weekday,Visa,Credit,0,0,43,5,0
5551,Other,CAD,1,Weekend,Discover,Credit,1,1,69,3,1
8073,Other,AUD,0,Weekday,Visa,Credit,1,1,63,6,1
